damage.function,gas,discount.rate,emissions.year,scghg
MimiIWG,HFC4310mee,3%,2036,158074
MimiIWG,HFC4310mee,3%,2037,162063
MimiIWG,HFC4310mee,3%,2038,166051
MimiIWG,HFC4310mee,3%,2039,170040
MimiIWG,HFC4310mee,3%,2040,174029
MimiIWG,HFC4310mee,3%,2041,178198
MimiIWG,HFC4310mee,3%,2042,182366
MimiIWG,HFC4310mee,3%,2043,186535
MimiIWG,HFC4310mee,3%,2044,190704
MimiIWG,HFC4310mee,3%,2045,194873
MimiIWG,HFC4310mee,3%,2046,199042
MimiIWG,HFC4310mee,3%,2047,203211
MimiIWG,HFC4310mee,3%,2048,207380
MimiIWG,HFC4310mee,3%,2049,211549
MimiIWG,HFC4310mee,3%,2050,215717
MimiIWG,HFC4310mee,3%,2051,218707
MimiIWG,HFC4310mee,3%,2052,221697
MimiIWG,HFC4310mee,3%,2053,224687
MimiIWG,HFC4310mee,3%,2054,227676
MimiIWG,HFC4310mee,3%,2055,230666
MimiIWG,HFC4310mee,3%,2056,233656
MimiIWG,HFC4310mee,3%,2057,236646
MimiIWG,HFC4310mee,3%,2058,239635
MimiIWG,HFC4310mee,3%,2059,242625
MimiIWG,HFC4310mee,3%,2060,245615
MimiIWG,HFC4310mee,3%,2061,255591
MimiIWG,HFC4310mee,3%,2062,265567
MimiIWG,HFC4310mee,3%,2063,275543
MimiIWG,HFC4310mee,3%,2064,285519
MimiIWG,HFC4310mee,3%,2065,295495
MimiIWG,HFC4310mee,3%,2066,305471
MimiIWG,HFC4310mee,3%,2067,315447
MimiIWG,HFC4310mee,3%,2068,325423
MimiIWG,HFC4310mee,3%,2069,335400
MimiIWG,HFC4310mee,3%,2070,345376
MimiIWG,HFC4310mee,3%,2071,355657
MimiIWG,HFC4310mee,3%,2072,365938
MimiIWG,HFC4310mee,3%,2073,376219
MimiIWG,HFC4310mee,3%,2074,386501
MimiIWG,HFC4310mee,3%,2075,396782
MimiIWG,HFC4310mee,3%,2076,407063
MimiIWG,HFC4310mee,3%,2077,417344
MimiIWG,HFC4310mee,3%,2078,427625
MimiIWG,HFC4310mee,3%,2079,437907
MimiIWG,HFC4310mee,3%,2080,448188
MimiIWG,HFC4310mee,3%,2081,451728
MimiIWG,HFC4310mee,3%,2082,455268
MimiIWG,HFC4310mee,3%,2083,458809
MimiIWG,HFC4310mee,3%,2084,462349
MimiIWG,HFC4310mee,3%,2085,465889
MimiIWG,HFC4310mee,3%,2086,469430
MimiIWG,HFC4310mee,3%,2087,472970
MimiIWG,HFC4310mee,3%,2088,476510
MimiIWG,HFC4310mee,3%,2089,480051
MimiIWG,HFC4310mee,3%,2090,483591
MimiIWG,HFC4310mee,3%,2091,487215
MimiIWG,HFC4310mee,3%,2092,490840
MimiIWG,HFC4310mee,3%,2093,494464
MimiIWG,HFC4310mee,3%,2094,498089
MimiIWG,HFC4310mee,3%,2095,501713
MimiIWG,HFC4310mee,3%,2096,505338
MimiIWG,HFC4310mee,3%,2097,508962
MimiIWG,HFC4310mee,3%,2098,512587
MimiIWG,HFC4310mee,3%,2099,516212
MimiIWG,HFC4310mee,3%,2100,519836
